"word","freq"
"aecs layout",1
"agrahara grama",1
"agrahara village",1
"alfine apartment",1
"ambedkar community",1
"ambedkar gutta",1
"ambedkar kodathi",1
"anagalupur village",1
"anganwadi ground",1
"anil kumar",1
"apartment bbmp",1
"apartment hka",1
"apartment hoodi",1
"arch residual",1
"area lacs",1
"area mullur",1
"ashram bidarahalli",1
"ashram kodathi",1
"assembly cet",1
"assembly circle ",1
"assembly cottage ",1
"association bandebommasandra",1
"association mahadevapura",1
"auto station",1
"awalahalli gram",1
"ayyappanagar coming",1
"baba temple",1
"bandarpet gate",1
"bandebommasandra village",1
"bandhebommasandra village",1
"bandhosur village",1
"bangalore construction",1
"bangalore mahadevapura",1
"bangalore pure",1
"bangalore taluk",1
"bannerghare taluk",1
"bareilly auto",1
"basappa offering",1
"bbmp building",1
"bbmp shelter",1
"behind sadaramangala",1
"beirati rock",1
"beirut village",1
"bellandur gate",1
"bellandur village",1
"belthur bus",1
"belthur colony",1
"beml layout",1
"bem three",1
"bethanyam mahadevapura",1
"beyappanahalli village",1
"bhalenkundi village",1
"bhavan ambedkar",1
"bhavan floor",1
"bhavan jogi",1
"bhavan kaverinagar",1
"bhavan mandur",1
"bhavan thirumanahalli",1
"bidarahalli ho",1
"bidarahulli ho",1
"bidar bidarahalli",1
"bidar bidarahulli",1
"big gram",1
"bigkan bbmp",1
"bilarahalli gram",1
"bilbahanahalli gram",1
"bilishwale village",1
"bin lay",1
"bin narayanaswamy",1
"bmel layout",1
"bohigerere cross",1
"bommenahalli cross",1
"bommenahalli village",1
"boothgere cross",1
"bowivinara colony",1
"br ambedkar",1
"b three",1
"building building",1
"building bus",1
"building colony",1
"building community",1
"building compound",1
"building constructed",1
"building gunjur",1
"building hall",1
"building mandur",1
"building restoration",1
"buildings eees",1
"building thirumanahalli",1
"building toilet",1
"builds bus",1
"bungalow east",1
"bus junction",1
"byriti gram",1
"campus premises",1
"cctv camera",1
"center mahadevapura",1
"center nimbakepur",1
"center shantigiri",1
"cet times",1
"chaitanya samarana",1
"chanabasandra circle",1
"chemasandra village",1
"chikkabanahalli village",1
"chikkanayakanahalli dunne",1
"chikkubbi gate",1
"chikkubbi village",1
"chikubbi village",1
"chinnappanahalli railway",1
"circle gopalan",1
"circle information",1
"circle  place",1
"college campus",1
"college hoodi",1
"college near",1
"colony coming",1
"colony kannamangala",1
"colony muttanallur",1
"colony rplant",1
"colony sheegahalli",1
"commercial complex",1
"commercial tax",1
"community buildings",1
"complex aavalahalli",1
"constituency additional",1
"constituency bt",1
"constituency building",1
"constituency builds",1
"constituency camps",1
"constituency clean",1
"constituency constructed",1
"constituency cost",1
"constituency kodadi",1
"constituency massive",1
"constituency near",1
"constituency recovery",1
"constituency reservation",1
"constituency works",1
"constructed bareilly",1
"constructed beirati",1
"constructed belthur",1
"constructed front",1
"constructed hosur",1
"constructed kundalahalli",1
"constructed near",1
"constructed piraharahalli",1
"constructed st",1
"constructed sulikunte",1
"construction balance",1
"construction bhalenkundi",1
"construction compound",1
"construction dairy",1
"construction eldest",1
"construction first",1
"construction gate",1
"construction high",1
"construction huskur",1
"construction kadasannappanahalli",1
"construction mahadevapura",1
"construction mandur",1
"construction rooms",1
"construction shri",1
"construction stage",1
"construction two",1
"construction village",1
"construction workshop",1
"construction world",1
"construction yajnavalka",1
"cost rs",1
"cottage  times",1
"cross coming",1
"cross near",1
"crossroads left",1
"cross umbrahim",1
"culture center",1
"dairy building",1
"degree college",1
"development work",1
"development workshop",1
"devi temple",1
"dining room",1
"dune swami",1
"dunne village",1
"durgadevi temple",1
"east road",1
"eees layout",1
"eldest kundi",1
"engineering college",1
"farm circle",1
"female shakthi",1
"floor first",1
"floor government",1
"floor library",1
"floor mandur",1
"floor restoration",1
"floor vagdevi",1
"front bbmp",1
"garudacharpalaya ward",1
"garudacharpalya b",1
"gate bangalore",1
"gate bbmp",1
"gate installation",1
"gate mahadevapura",1
"gollahalli village",1
"gopalan apartment",1
"goravigere gate",1
"government degree",1
"government library",1
"government salley",1
"government school",1
"government senior",1
"govt higher",1
"gp bangalore",1
"gp vartur",1
"grama nilma",1
"gramarama school",1
"gram gram",1
"gram restoration",1
"gram rplant",1
"grill stairs",1
"grub gram",1
"gundtuppin narendras",1
"gundur colony",1
"gundur village",1
"gunjur village",1
"gutta village",1
"haggur ward",1
"halanakanahalli gram",1
"halanayakanahalli gp",1
"halanayakanahalli halanayakanahalli",1
"halaniananhalli village",1
"halehalli umbrahim",1
"hall aadaragapalya",1
"hall bangalore",1
"hall belthur",1
"hall halanayakanahalli",1
"hall huskur",1
"hall mandur",1
"hall stupa",1
"hobli adoor",1
"hobli bangalore",1
"hobli bilarahalli",1
"hobli community",1
"hobli gram",1
"hobli near",1
"ho building",1
"ho construction",1
"hoodi bem",1
"hope farm",1
"hospital building",1
"house mandur",1
"huskur kodi",1
"immadihalli bangalore",1
"immadihalli village",1
"information center",1
"installation pre",1
"investigation center",1
"jogi colony",1
"junction largekangi",1
"jurisdiction garudacharpalaya",1
"jyothipura gramarama",1
"jyothi womens",1
"ka anil",1
"kachamaranahalli village",1
"kada agrahara",1
"kadasannannappanahalli village",1
"kadasannappanahalli village",1
"kadassoonnappanahalli village",1
"kadubisanahalli village",1
"kadugodi village",1
"kaduosolappanahalli village",1
"kaloni village",1
"kamasandra village",1
"kanamangala cross",1
"kannamangala bangalore",1
"kannamangala gate",1
"kannur grama",1
"kanunur gram",1
"kathakodi patalamma",1
"kattanallur village",1
"kattanellur village",1
"kattugallalli village",1
"kaverinagar jurisdiction",1
"kb putaswamy",1
"khajisonneenahalli cross",1
"kodandaramanagar village",1
"kodathigatte village",1
"kodathi gp",1
"kodati gram",1
"kodi ufram",1
"kumar st",1
"kundalahalli bangalore",1
"kundalahalli community",1
"kundalahli gate",1
"kundi colony",1
"kuruduzonneenahalli umbrahim",1
"kuruduzonneenahalli village",1
"k venkatachalam",1
"lacs rs",1
"large grub",1
"largekangi wards",1
"lay basappa",1
"layout bangalore",1
"layout bbmp",1
"layout kundalahalli",1
"layout located",1
"layout pump",1
"layout thoubarahalli",1
"left garudacharpalya",1
"levelling work",1
"library bbmp",1
"library building",1
"library construction",1
"located bangalore",1
"located east",1
"located nallurahalli",1
"located within",1
"lower primary",1
"madivar community",1
"mahadeeppur constituency",1
"mahanavur assembly",1
"main road",1
"mandoor gram",1
"mandur umrama",1
"maraduganahalli village",1
"marathahalli coming",1
"massive toilet",1
"medical college",1
"mittaganahalli ufram",1
"motor pipeline",1
"mullurv kodathi",1
"muneswar temple",1
"munnikolai varthur",1
"mvj college",1
"nadagowdanahalli village",1
"nadagudagallallahalli village",1
"nagadeenahalli village",1
"nallurahalli bangalore",1
"narayanaswamy hoodi",1
"narendras house",1
"near alfine",1
"near bellandur",1
"near bus",1
"near chaitanya",1
"near chanabasandra",1
"near chinnappanahalli",1
"near commercial",1
"near haggur",1
"near hka",1
"near hope",1
"near kalamandir",1
"near kundalahli",1
"near muneswar",1
"near rampur",1
"near sai",1
"near thovarahli",1
"ng gollahalli",1
"nilma devi",1
"nimbakepur village",1
"n working",1
"offering three",1
"panathur village",1
"panchayat agrahara",1
"panchayat boothgere",1
"panchayat building",1
"panchayat camps",1
"panchayat chikkanayakanahalli",1
"panchayat coming",1
"panchayat commercial",1
"panchayat community",1
"panchayat halaniananhalli",1
"panchayat hka",1
"panchayat kadassoonnappanahalli",1
"panchayat rock",1
"panchayat sulakunte",1
"panchayat vallepur",1
"panchayat vilabanahalli",1
"patalamma layout",1
"patrol banti",1
"pattadapura village",1
"per hospital",1
"pipeline works",1
"p kodati",1
"point engineering",1
"point medical",1
"portico construction",1
"pre college",1
"premises bangalore",1
"premises mahadevapura",1
"primary primary",1
"producers co",1
"pump motor",1
"pure drinking",1
"putaswamy bin",1
"railway gate",1
"rajpalya village",1
"rampur sai",1
"rampur ufram",1
"rampur village",1
"ranges bangalore",1
"rd floor",1
"recovery area",1
"replacement work",1
"reservation community",1
"residual compound",1
"resort area",1
"restoration construction",1
"restoration panchayat",1
"road crossroads",1
"road development",1
"road sageehalli",1
"road shal",1
"road sigahalli",1
"rock mahadevapura",1
"room kaduosolappanahalli",1
"rooms first",1
"rooms rd",1
"sadaramangala shantikaitan",1
"sageehalli gram",1
"sai baba",1
"sai uford",1
"salley bbmp",1
"samaj bhavan",1
"samarana apartment",1
"schol kadugodi",1
"school aavalahalli",1
"school building",1
"school compound",1
"school ground",1
"school kadugodi",1
"school mahadevapura",1
"school mullur",1
"school mullurv",1
"school munnikolai",1
"school sitarampalya",1
"school virenahalli",1
"service co",1
"setharampalaya bangalore",1
"sewage construction",1
"shakthi community",1
"shakti community",1
"shal patrol",1
"shantigiri ashram",1
"shantikaitan apartment",1
"sheegahalli village",1
"sheikhahalli village",1
"sheikhehalli cross",1
"shelter aavalahli",1
"shelter adoor",1
"shelter anagalupur",1
"shelter bandarpet",1
"shelter bandhebommasandra",1
"shelter bandhosur",1
"shelter bangalore",1
"shelter beirut",1
"shelter bellandur",1
"shelter beyappanahalli",1
"shelter bilishwale",1
"shelter bmel",1
"shelter bommenahalli",1
"shelter chemasandra",1
"shelter chikkabanahalli",1
"shelter chikubbi",1
"shelter halehalli",1
"shelter huskur",1
"shelter jyothipura",1
"shelter kada",1
"shelter kadubisanahalli",1
"shelter kadugodi",1
"shelter kaloni",1
"shelter kamasandra",1
"shelter kanamangala",1
"shelter kattanallur",1
"shelter kattanellur",1
"shelter kattugallalli",1
"shelter khajisonneenahalli",1
"shelter kodandaramanagar",1
"shelter kodathi",1
"shelter kodathigatte",1
"shelter kuruduzonneenahalli",1
"shelter mittaganahalli",1
"shelter muttanallur",1
"shelter nadagowdanahalli",1
"shelter piraharahalli",1
"shelter rajpalya",1
"shelters bowivinara",1
"shelter sheikhehalli",1
"shelter sigahalli",1
"shelters kachamaranahalli",1
"shelters kadasannannappanahalli",1
"shelters mahadevapura",1
"shelter small",1
"shelters maraduganahalli",1
"shelters mullur",1
"shelters ng",1
"shelter st",1
"shelters yarappanahalli",1
"shelter tirameenahalli",1
"shelter vidyanagar",1
"shelter virenahalli",1
"shelter whitefield",1
"shri shakti",1
"sigahalli cross",1
"sitarampalya village",1
"small village",1
"society jyothipura",1
"society n",1
"stage levelling",1
"stairs lower",1
"stairs portico",1
"stand bbmp",1
"stand bommenahalli",1
"stand pattadapura",1
"station village",1
"st floor",1
"st main",1
"stupa tank",1
"st villupallahalli",1
"st within",1
"subtank construction",1
"sulakunte dune",1
"sulikunte colony",1
"swami vivekananda",1
"taluk aavalahalli",1
"taluk awalahalli",1
"taluk big",1
"taluk bilbahanahalli",1
"taluk byriti",1
"taluk hoodi",1
"taluk kanunur",1
"taluk kodathi",1
"taluk large",1
"taluk mandoor",1
"taluk p",1
"taluk shelter",1
"taluk varthur",1
"taluk within",1
"tank stairs",1
"tax investigation",1
"temple mahadevapura",1
"temple shelter",1
"thoubarahalli village",1
"thovarahli library",1
"three wheeler",1
"tirameenahalli village",1
"two rooms",1
"uford apartment",1
"umrama bangalore",1
"unit hosur",1
"unit village",1
"upgrading subtank",1
"urdu schol",1
"urdu school",1
"vagdevi vilas",1
"vallepur village",1
"varthur senior",1
"varthur ward",1
"vartur hobli",1
"vehicle equipment",1
"venkatachalam bin",1
"veterinary hospital",1
"vidyanagar premises",1
"vilabanahalli village",1
"vilas school",1
"village aavallahalli",1
"village anganwadi",1
"village bethanyam",1
"village bigkan",1
"village bohigerere",1
"village bt",1
"village east",1
"village goravigere",1
"village halanakanahalli",1
"village immadihalli",1
"village kannamangala",1
"village kodadi",1
"village kodathi",1
"village located",1
"village mahadeeppur",1
"village mahanavur",1
"village st",1
"village within",1
"villupallahalli village",1
"virenahalli umbrahim",1
"virenahalli village",1
"visionary service",1
"vivekananda layout",1
"wall immadihalli",1
"wall upgrading",1
"wall work",1
"ward bangalore",1
"ward mahadevapura",1
"wards constructed",1
"wheeler vehicle",1
"whitefield village",1
"within junction",1
"womens visionary",1
"work ambedkar",1
"work bangalore",1
"work bannerghare",1
"work br",1
"work compound",1
"work construction",1
"work durgadevi",1
"work government",1
"work govt",1
"work gundtuppin",1
"working construction",1
"work kathakodi",1
"work kuruduzonneenahalli",1
"work madivar",1
"work milk",1
"work nagadeenahalli",1
"work near",1
"work replacement",1
"work resort",1
"work samaj",1
"works behind",1
"works beml",1
"works bourwell",1
"work sheikhahalli",1
"workshop grama",1
"workshop jyothipura",1
"works mullur",1
"works nadagudagallallahalli",1
"works panathur",1
"works setharampalaya",1
"work veterinary",1
"world culture",1
"yajnavalka ashram",1
"yarappanahalli village",1
