"word","freq"
"jayanthi urban",1
"kairali kalala",1
"kairali nilaya",1
"kalala samiti",1
"kalasanahalli village",1
"kalikamba vishwakarma",1
"kalkere nri",1
"kannikaparameshwari temple",1
"katte kote",1
"kedenahalli ambedkar",1
"kodandarama swamy",1
"kote venkareshwara",1
"kowdenahalli ward",1
"krishnamurthy public",1
"kr pura",1
"krpuram allow",1
"krpuram constituencyreplacement",1
"krpurva ward",1
"krpw ward",1
"lack drinking",1
"lake kutch",1
"layout headquarters",1
"layout krp",1
"layout outeraworld",1
"layout road",1
"layout sewers",1
"layout urdu",1
"library building",1
"lights ward",1
"lights will",1
"link anganwadi",1
"located near",1
"mahabaleshwara temple",1
"main bus",1
"manjunatha layout",1
"masjid road",1
"matting painting",1
"medical equipment",1
"milk producers",1
"mr krishnamurthy",1
"multi purpose",1
"multipurpose training",1
"murthy urban",1
"muslama cemetery",1
"mvnagar cross",1
"nagaraswara nageanahalli",1
"nagareshwar nagerahalli",1
"nagar kedenahalli",1
"nagar ward",1
"nageanahalli milk",1
"nageanahalli village",1
"nageanahalli ward",1
"nagerahalli village",1
"nandhanam ac",1
"narayana ashram",1
"narayana range",1
"narayana rural",1
"nd rd",1
"near ayyappa",1
"near big",1
"near development",1
"near oremaya",1
"near vadarapalya",1
"necessary medical",1
"next two",1
"nilaya institute",1
"nri layout",1
"old construct",1
"old manjunatha",1
"open public",1
"opposite parelamma",1
"order facilitate",1
"oremaya ward",1
"outeraworld ward",1
"outskirts area",1
"padham apartment",1
"painting work",1
"parelamma temple",1
"park science",1
"park yoga",1
"patients public",1
"phase building",1
"physically handicapped",1
"pipe rcc",1
"pipes nagareshwar",1
"pipe wells",1
"play ground",1
"pnt layout",1
"poor students",1
"premises krpura",1
"premises sri",1
"present bhavani",1
"primary school",1
"producers ward",1
"provide free",1
"providing infrastructure",1
"providing pipe",1
"public amenity",1
"public events",1
"public hospital",1
"public interest",1
"public outskirts",1
"public park",1
"public use",1
"public utility",1
"public utilization",1
"public vizinapur",1
"puram division",1
"pura ward",1
"purchase computer",1
"purpose building",1
"purpose public",1
"r airlifted",1
"ramakrutinagar ward",1
"ramamurthinagar short",1
"ramamurthinagar ward",1
"rama murthy",1
"ramamurthy nagar",1
"ramanurthinagar k",1
"ramayya layout",1
"rammurthi nagar",1
"range defense",1
"range main",1
"r bangalore",1
"rcc construction",1
"rcc drain",1
"rcc first",1
"rcc providing",1
"rd cross",1
"rd crossing",1
"rd crossroads",1
"reddy layout",1
"re kalasanahalli",1
"repair work",1
"reservation works",1
"residency headquarters",1
"road development",1
"road horizon",1
"road opposite",1
"road rcc",1
"road rd",1
"roads concrete",1
"roads kote",1
"road warf",1
"ro drinking",1
"room construction",1
"rooms steel",1
"rs lakh",1
"rural ward",1
"saibaba layout",1
"sai layout",1
"samiti r",1
"sangh r",1
"sathya layout",1
"school krpuram",1
"school near",1
"science city",1
"self employment",1
"sewage construction",1
"sewers main",1
"shelter campus",1
"short space",1
"shrikivar dattayogi",1
"side walls",1
"singyeanapalya village",1
"space construction",1
"s ramayya",1
"sree padham",1
"sri kalikamba",1
"srikodandarama swamy",1
"sri mahabaleshwara",1
"stand bus",1
"steel window",1
"st floor",1
"st main",1
"st nd",1
"students government",1
"students kairali",1
"supply next",1
"swamy kannikaparameshwari",1
"temple basavanapura",1
"temple east",1
"temple horamavu",1
"temple krpuram",1
"temple road",1
"temple ward",1
"three pipe",1
"toilet block",1
"toilet construction",1
"toilets drinking",1
"training centre",1
"training housing",1
"two months",1
"urban government",1
"urban layout",1
"urdu school",1
"urgently adopt",1
"urgently build",1
"utility hals",1
"utilization multi",1
"vadarapalya near",1
"vadarapalya saibaba",1
"venkareshwara swamy",1
"village basavanapura",1
"village compound",1
"village female",1
"village krp",1
"vishwakarma development",1
"visvajita layout",1
"vizinapur ward",1
"wall gate",1
"wall ro",1
"wall side",1
"walls veterinary",1
"wall toilet",1
"ward abbayya",1
"ward building",1
"ward constructed",1
"ward development",1
"ward due",1
"ward jan",1
"ward kalkere",1
"ward krpura",1
"ward public",1
"ward ramamurthinagar",1
"ward ramamurthy",1
"ward rd",1
"ward reservation",1
"ward room",1
"ward rs",1
"ward s",1
"ward sai",1
"ward self",1
"ward vignananagar",1
"ward years",1
"water gacility",1
"water pipes",1
"water supply",1
"water urgently",1
"water works",1
"welfare association",1
"wells public",1
"will installed",1
"window doors",1
"window veterinary",1
"work compound",1
"work construction",1
"work first",1
"work get",1
"work inspection",1
"work nagaraswara",1
"work nagareshwar",1
"work newly",1
"work premises",1
"work rd",1
"works community",1
"works convenience",1
"works five",1
"workshop furnished",1
"workshop krp",1
"works srikodandarama",1
"years old",1
"yoga center",1
