Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
11,2013-14,11,ಮಲ್ಲೇಶ್ವರಂ 5ನೇ ಅಡ್ಡರಸ್ತೆಯ ಕನ್ಸಲ್ಟೆನ್ಸಿ ಗಲ್ಲಿಯ ಲತ್ತರಕ್ಕಿ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Lalarakki Concrete Road Development Workshop on Malleswaram 5th Cross Counseling Street,2.5
12,2013-14,12,ಮಲ್ಲೇಶ್ವರಂ 5ನೇ ಅಡ್ಡರಸ್ತೆಯ ಕನ್ಸಲ್ಟೆನ್ಸಿ ಗಲ್ಲಿಯ ದಕ್ಷಿಣಕ್ಕೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Concrete road development work south of Malleswaram 5th crossroads consultancy gate,2.5
13,2013-14,13,ಮಲ್ಲೇಶ್ವರಂ 5ನೇ ಅಡ್ಡರಸ್ತೆಯ ಕನ್ಸಲ್ಟೆನ್ಸಿ ಗಲ್ಲಿಯ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Malleswaram 5th Cross Counseling Street concrete road development work,2.5
14,2013-14,14,ಮಲ್ಲೇಶ್ವರಂ 4ನೇ ಅಡ್ಡರಸ್ತೆಯ ಕನ್ಸಲ್ಟೆನ್ಸಿ ಗಲ್ಲಿಯ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Concrete Road Development Work on Malleshwaram 4th Cross Counseling Street,2.5
15,2013-14,15,ಪೈಪ್ ಲೈನ್ 4ನೇ ಅಡ್ಡರಸ್ತೆ ಚರಂಡಿ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Pipeline 4th crossroads sewage development works,2.5
16,2013-14,16,ಪೈಪ್ ಲೈನ್ 4ನೇ ಅಡ್ಡರಸ್ತೆ 'ಎ' ಕ್ರಾಸ್ ಚರಂಡಿ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Pipeline 4th crossroads 'A' cross drainage development work,2.5
17,2013-14,17,ಪೈಪ್ ಲೈನ್ 4ನೇ ಅಡ್ಡರಸ್ತೆ 'ಬಿ' ಕ್ರಾಸ್ ಚರಂಡಿ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Pipeline 4th crossroads 'B' cross drainage development work,2.5
18,2013-14,18,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ, ಸೇರಿದ ವಾರ್ಡ್ ನಂ.95, ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಗೆ ಒಳಪಡುವ 'ಸಿ' ಬ್ಲಾಕಿನಲ್ಲಿ ಖಾಲಿ ಇರುವ ಪಾಲಿಕೆ ಜಾಗದಲ್ಲಿ ನೂತನ ಅಂಗನವಾಡಿ ಕೇಂದ್ರ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of the new Anganwadi Central Building in an empty cargo space on 'C' block under Wardha No.95, Subhash Nagar, belonging to Gandhi Nagar Assembly constituency.",10.0
19,2013-14,19,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95 ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಪಾಲಿಕೆಯ ನಿವೇಶನದಲ್ಲಿ ನೂತನ ಅಂಗನವಾಡಿ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-1,Construction of the new Anganwadi building at the site of Ward No.95 Subhash Nagar from Gandhinagar assembly constituency phase 1,2.5
20,2013-14,20,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95 ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಪಾಲಿಕೆಯ ನಿವೇಶನದಲ್ಲಿ ನೂತನ ಅಂಗನವಾಡಿ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-2,Construction of new Anganwadi building at Ward No.95 Subhash Nagar from Gandhinagar assembly constituency,2.5
21,2013-14,21,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95 ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಪಾಲಿಕೆಯ ನಿವೇಶನದಲ್ಲಿ ನೂತನ ಅಂಗನವಾಡಿ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-3,Construction of the new Anganwadi building at Ward No.95 Subhash Nagar from Gandhinagar assembly constituency,2.5
22,2013-14,22,ಲಕ್ಷ್ಮಣರಾವ್ ನಗರದಲ್ಲಿ ಕಿರುನೀರು ಸರಬರಾಜು ಯೋಜನೆ ಕಾಮಗಾರಿ,Mini Water Supply Project in Laxmanaravu,2.5
23,2013-14,23,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ. 94, ಗಾಂಧಿನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಶೇಷಾದ್ರಿಪುರಂನ ವಿ.ವಿ.ಗಿರಿ ಕಾಲೋನಿ ಹಾಗೂ ಜೆ.ಸಿ.ಡಬ್ಲೂ ನಗರದಲ್ಲಿನ ಗಲ್ಲಿಗಳಲ್ಲಿ ಕೊಳವೆ ಬಾವಿಯಿಂದ ನೀರು ಸರಬರಾಜು ಕೊಳವೆಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","Ward No. From Gandhinagar assembly constituency 94, VV Giri Colony of Sheshadripuram, Gandhinagar, and the construction of water supply pipes from the tube well in JCW towns.",2.5
24,2013-14,24,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95 ಸುಭಾಶ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Providing CC Road, & Improvement to Road, at 5th Main, Sri Rampuram 1st Stage","Ward No.95 Subhash Nagar from Gandhinagar assembly constituency Providing CC Road, & Improvement to Road, at 5th Main, Sri Rampuram 1st Stage",2.5
25,2013-14,25,"Providing CC Road, & Improvement to Road, at 5th Main, Sri Rampuram 2nd Stage","Providing CC Road, & Improvement to Road, at 5th Main, Sri Rampuram 2nd Stage",2.5
26,2013-14,26,"Providing CC Road, & Neelagiri Papanna Block, M.A.Ramamurthy Road, 1st Stage","Providing CC Road, & Neelagiri Papanna Block, M.A.Ramamurthy Road, 1st Stage",2.5
27,2013-14,27,"Providing CC Road, & Neelagiri Papanna Block, M.A.Ramamurthy Road, 2nd Stage","Providing CC Road, & Neelagiri Papanna Block, M.A.Ramamurthy Road, 2nd Stage",2.5
28,2013-14,28,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95, ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Providing & Laying Covering Slab @ Nilgiri Papanna Block, to connect to 5th Cross, Sri.Rampura-1st Stage","Ward No.95 from Subhash Nagar, Gandhinagar assembly constituency Providing & Laying Covering Slab @ Nilgiri Papanna Block, to connect to 5th Cross, Sri.Rampura-1st Stage",2.5
29,2013-14,29,"Providing & Laying Covering Slab @ Nilgiri Papanna Block, to connect to 5th Cross, Sri.Rampura-2nd Stage ","Providing & Laying Covering Slab @ Nilgiri Papanna Block, to connect to 5th Cross, Sri.Rampura-2nd Stage ",2.5
30,2013-14,30,"Removing & Construction and Improvement to Drain Adjacent Road, 1st Main,  @ Neelgiri Papanna Block, (Left Side) 1st Stage","Removing & Construction and Improvement to Drain Adjacent Road, 1st Main,  @ Neelgiri Papanna Block, (Left Side) 1st Stage",2.5
31,2013-14,31,"Removing & Construction and Improvement to Drain Adjacent Road, 1st Main,  @ Neelgiri Papanna Block, (Right Side) Swatantra Palya 'B'  Block, 2nd Stage","Removing & Construction and Improvement to Drain Adjacent Road, 1st Main,  @ Neelgiri Papanna Block, (Right Side) Swatantra Palya 'B'  Block, 2nd Stage",2.5
32,2013-14,32,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.94, ಗಾಂಧಿನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸ್ವತಂತ್ರ ಉದ್ಯಾನವನದಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಕುಡಿಯುವ ನೀರಿನ ಸೌಕರ್ಯಕ್ಕಾಗಿ ನೀರಿನ ಕೊಳವೆಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಮೆಟ್ಟಿಲುಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No. 94, Gandhinagar Assembly Constituency, Independent Park in Gandhinagar, adjoining water pipes for public drinking water facilities and construction of stairs",2.5
33,2013-14,33,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.94 ಗಾಂಧಿನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಆನಂದ ರಾವ್ ವೃತ್ತದ ಬಳಿ ಇರುವ ಪೋಲೀಸ್ ವಸತಿ ಗೃಹದಲ್ಲಿನ ನೀರಿನ ಬ್ಯಾಂಕ್ ಸುತ್ತ ಕಾಂಪೌಂಡ್ ಗೋಡೆಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Compound wall construction work around the water bank in the police housing premises near Anand Rao Circle, Ward No. 91, Gandhinagar Assembly Constituency",2.5
34,2013-14,34,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.121 ಬಿನ್ನಿಪೇಟೆ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಕೆ.ಪಿ ಅಗ್ರಹಾರದ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 10 ಹಾಗೂ 11ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಪಾಲಿಕೆಯ ಕಟ್ಟಡದಲ್ಲಿ 2ನೇ ಮಹಡಿಯಲ್ಲಿ ವಿವಿದೋದ್ಧೇಶ ಕೊಠಡಿಯನ್ನು ನಿರ್ಮಿಸಲು",The 1st Main Road of KP Agrahara in the Ward No.121 Binnypet junction of Gandhinagar assembly constituency to construct a detailed room on the 2nd floor of the 10th and 11th floor building,6.5
35,2013-14,35,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.96ರ ಓಕಳಿಪುರಂ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ರಾಮಚಂದ್ರ ಪುರಂನ 4ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಅನುದಾನಿತ ಉರ್ದು ಶಾಲೆಯ ನೂತನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"New Building Construction of Government Annexed Urdu School, 4th Cross of Ramachandra Puram, Ward No.96, Oakalipuram, Gandhinagar Assembly Constituency",30.0
36,2013-14,36,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95ರ ಸುಭಾಷ್ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವಿವೇಕಾನಂದ ಕಾಲೋನಿಯಲ್ಲಿನ ಅಂಗನವಾಡಿ ನೂತನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-1,"The construction work of Anganwadi in Vivekananda Colony, Ward No.95, sub-division of Gandhinagar Assembly constituency,",2.5
37,2013-14,37,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95ರ ಸುಭಾಷ್ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವಿವೇಕಾನಂದ ಕಾಲೋನಿಯಲ್ಲಿನ ಅಂಗನವಾಡಿ ನೂತನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-2,"The construction of the new building of Anganwadi in Vivekananda Colony, Ward No.95, Ward No.95 from Gandhinagar assembly constituency.",2.5
38,2013-14,38,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95ರ ಸುಭಾಷ್ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವಿವೇಕಾನಂದ ಕಾಲೋನಿಯಲ್ಲಿನ ಅಂಗನವಾಡಿ ನೂತನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-3,"Anganwadi New Building Construction at Vivekananda Colony, Ward 17, Subhash Ward, Gandhinagar Assembly Constituency - 3",2.5
39,2013-14,39,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95ರ ಸುಭಾಷ್ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವಿವೇಕಾನಂದ ಕಾಲೋನಿಯಲ್ಲಿನ ಅಂಗನವಾಡಿ ನೂತನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-4,"Anganwadi New Building Construction at Vivekananda Colony, Ward 7, Subhash Ward, Gandhinagar Assembly Constituency",2.5
40,2013-14,40,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.95ರ ಸುಭಾಷ್ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವಿವೇಕಾನಂದ ಕಾಲೋನಿಯಲ್ಲಿನ ಅಂಗನವಾಡಿ ನೂತನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-5,"Anganwadi New Building Construction at Vivekananda Colony, Ward 7, Subhash Ward, Gandhinagar Assembly Constituency Step 5",2.5
41,2013-14,41,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ಸಂ.94ರ ಗಾಂಧಿನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಶೇಷಾದ್ರಿಪುರಂನ ಸಿರೂರು ಪಾರ್ಕ್ ಆಟದ ಮೈದಾನದಲ್ಲಿನ ಆರ್.ಗುಂಡೂರಾವ್ ಒಳಾಂಗಣ ಕ್ರೀಡಾಂಗಣದಲ್ಲಿ ಹೈ-ಟೆಕ್ ಕುಡಿಯುವ ನೀರು ಕೆ.ಐ.ಒ.ಎಸ್.ಕೆ.  ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Hi-Tech Drinking Water KIOSK at Water Resources Center, Gandhinagar Assembly Constituency, R. Gundurav Indoor Stadium on Siruru Park, Sheshadripuram, 94. Construction work",7.0
42,2013-14,42,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.94 ಗಾಂದಿನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಕುಮಾರ ಪಾರ್ಕ್ (ಪಶ್ಚಿಮ) 2ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ,Nozzle well drilling work on Kumara Park (west) 2nd crossroads at Ward No. 94 from Gandhinagar assembly constituency,2.5
43,2013-14,43,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಆಂಜನೇಯ ಬ್ಲಾಕ್ ನ 1ನೇ ಅಡ್ಡರಸ್ತೆ, (ಅಯ್ಯರ್ ಸ್ಲಂ ನಿಂದ ಪವನ್ ಶಾಲೆವರೆಗೆ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ","The 1st crossroads of Anjaneya Block (from Iyer Slum to Pavan School), which is under the Dattatreya Temple of Ward No.77 from Gandhinagar Assembly constituency, cement concrete work",2.5
